Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2004-08-19,2.4805290699005127,2.572491195310786,2.372250121688037,2.472123010821169,897427216
2004-08-20,2.6775569915771484,2.696592139363287,2.484484110901911,2.497091541885455,458857488
2004-08-23,2.704502820968628,2.8053653421692903,2.6958506534308047,2.737876447567055,366857939
2004-08-24,2.592515468597412,2.7588887660973636,2.5603775980873573,2.7499895432413908,306396159
2004-08-25,2.620450496673584,2.6698936554112485,2.5680414820072377,2.59474033810248,184645512
2004-08-26,2.667667865753174,2.668656563132038,2.587323543282525,2.5944926641759385,142572401
2004-08-27,2.6241586208343506,2.6852205117297676,2.612786943160997,2.6723650778860244,124826132
2004-08-30,2.521813154220581,2.6078430917504187,2.521813154220581,2.602650891511266,104429967
2004-08-31,2.530712127685547,2.5638384582196587,2.5255208750214795,2.52898202565578,98825037
2004-09-01,2.4783029556274414,2.5455445461533666,2.4639644786716532,2.5388697746358977,183633734
2004-09-02,2.5094518661499023,2.530712411077297,2.445918233984355,2.4520988946153928,303810504
2004-09-03,2.472370147705078,2.515138536337751,2.455313102713658,2.4956090374267372,103538639
2004-09-07,2.5111827850341797,2.5215660018974173,2.4624822156970847,2.4970915975934167,117506800
2004-09-08,2.528982162475586,2.547028848022032,2.4844839169310973,2.49041633795841,100186120
2004-09-09,2.529229164123535,2.539117084458438,2.4968442372196527,2.5346674729789918,81620792
2004-09-10,2.6038873195648193,2.634294380118499,2.504260553234836,2.5116769671854193,174804764
2004-09-13,2.657532215118408,2.680028514126486,2.6318220576904374,2.6360246135905094,157628624
2004-09-14,2.7561702728271484,2.768777702727512,2.639979634706813,2.656296218001919,217608605
2004-09-15,2.768777847290039,2.823906367128911,2.7242795997712306,2.7331797698911653,215279909
2004-09-16,2.8174784183502197,2.8627180706994904,2.7601256841437625,2.7771827265018643,186207345
2004-09-17,2.9044976234436035,2.9044976234436035,2.8070953112741055,2.8286029110103463,190350817
2004-09-20,2.95072603225708,3.0061016068552324,2.8866982903521397,2.8911479020218933,213585582
2004-09-21,2.913149833679199,2.976930519174107,2.904992015129819,2.961850635519053,145262446
2004-09-22,2.9264988899230957,2.9583897083696775,2.887686952422269,2.902272725117842,152344894
2004-09-23,2.986819267272949,3.0315645677465324,2.8928778716414003,2.937871411354877,171524515
2004-09-24,2.9623451232910156,3.0679043138318156,2.9606150210598674,2.9897851457520717,183336625
2004-09-27,2.9235329627990723,2.988302107138377,2.912161286387829,2.9556698873355542,141994242
2004-09-28,3.1361353397369385,3.14948417435316,2.971739432874207,2.998685341350608,340190355
2004-09-29,3.240459442138672,3.3378608199903863,3.12056152767822,3.1321804983924935,613229953
2004-09-30,3.203871250152588,3.270618735486721,3.189038423046403,3.2112876637056806,276468402
2004-10-01,3.277541160583496,3.318578259014805,3.1865663199041023,3.2335370231174445,303934969
2004-10-04,3.338848829269409,3.383594367088619,3.3133859668942374,3.3435466800488878,261693228
2004-10-05,3.4206762313842773,3.4246314942636147,3.2691357556697427,3.3289611773521344,300887589
2004-10-06,3.388786554336548,3.4226545299754116,3.3620879367795116,3.400405524248736,268900140
2004-10-07,3.432542562484741,3.458005664016217,3.37568393786165,3.384831401079457,283643194
2004-10-08,3.404855251312256,3.453061708102546,3.3873029128635403,3.4293296553917134,222442656
2004-10-11,3.3437938690185547,3.432790599501101,3.3089364869170583,3.386808359865111,210437827
2004-10-12,3.3966972827911377,3.401888299337561,3.2978119199087623,3.3235220763951854,234419380
2004-10-13,3.4832212924957275,3.5487330282014424,3.462950391999943,3.543046479766774,397203256
2004-10-14,3.5104141235351562,3.519808641955643,3.425374078570103,3.4859406682710867,209835578
2004-10-15,3.5625762939453125,3.596939565010858,3.509178585349847,3.582848141481373,265150137
2004-10-18,3.6874186992645264,3.688407160032327,3.4908846800107454,3.5400798305100922,282061287
2004-10-19,3.657258987426758,3.767516025472119,3.642673452270667,3.720545325114741,363918964
2004-10-20,3.4730851650238037,3.683216014428484,3.4510832170559262,3.659483017798224,456613107
2004-10-21,3.692857027053833,3.7113978250163395,3.5010206210716786,3.569745267199688,585767401
2004-10-22,4.262681484222412,4.454023515511441,4.056258624689323,4.215958083359936,1481207196
2004-10-25,4.632758617401123,4.806549296937671,4.265647998145629,4.36082515841415,1315480331
2004-10-26,4.494319915771484,4.762298097892593,4.449821431680841,4.6065543501502,895628499
2004-10-27,4.597407341003418,4.685167130952526,4.493578023867496,4.517063018081171,536262538
2004-10-28,4.778613567352295,4.805559239609474,4.58826020975997,4.614958825987812,596097978
2004-10-29,4.712856292724609,4.94301032130695,4.711867121863438,4.916805812660802,849672890
2004-11-01,4.846102237701416,4.886644982179665,4.728429740279711,4.784794008947955,490828877
2004-11-02,4.817427158355713,4.92570586855474,4.779603915920773,4.914087134151925,455553149
2004-11-03,4.738317966461182,4.983799846496394,4.7155746127106335,4.899253674677544,557630330
2004-11-04,4.56601095199585,4.706922339529697,4.532637563509804,4.658468594272928,578544429
2004-11-05,4.186540126800537,4.506680260984988,4.166763811701149,4.498769734945233,796297573
2004-11-08,4.265647888183594,4.337093467130776,4.187776012362191,4.225600671361368,449349985
2004-11-09,4.170471668243408,4.331159361924238,4.0856775001093775,4.303966161855534,444226854
2004-11-10,4.149705410003662,4.264906404345862,4.111882173666632,4.219172169017723,427355853
2004-11-11,4.524479389190674,4.542525837689442,4.142535985441548,4.18110180909542,601666773
2004-11-12,4.499263763427734,4.692089576410134,4.385546522385134,4.579113976750446,672354740
2004-11-15,4.570213794708252,4.655502080228841,4.418920372858908,4.460945928966434,477844390
