Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2013-01-24,30.864404678344727,31.271560445386246,30.596277155429256,31.05308721974277,43845100
2013-01-25,31.32121467590332,31.708508723210603,30.91405701561181,31.192115397389053,54363600
2013-01-28,32.2447624206543,32.284482068492146,31.589338984270015,31.65885310328046,59682500
2013-01-29,30.576414108276367,31.847533678595457,30.49696724101386,31.77801956385833,72976500
2013-01-30,31.023292541503906,31.271558328706195,30.665789201814967,30.76509589551941,87682100
2013-01-31,30.76509666442871,31.251697392212648,28.540635382794555,28.947791132452906,190744900
2013-02-01,29.523767471313477,30.804819864661273,29.424460775887514,30.79488900570691,85856700
2013-02-04,27.915006637573242,28.997445656917904,27.815699940601515,28.858415523510406,92362200
2013-02-05,28.441328048706055,28.759107954081014,27.845491673186824,28.063964884602697,47948200
2013-02-06,28.84848403930664,29.08682086452154,28.46119001303834,28.540634990070753,38375900
2013-02-07,28.451257705688477,28.947789260392,28.073894557525524,28.908067720956854,34540100
2013-02-08,28.351953506469727,28.967653521799303,28.312231963545283,28.68959514485728,37708800
2013-02-11,28.06396484375,28.481051442476897,27.84549163265216,28.411537325042023,37361800
2013-02-12,27.180137634277344,27.964656491231874,26.912010145117208,27.478055803932477,93498700
2013-02-13,27.716394424438477,28.123550194662794,27.12055611134116,27.170210409001307,50164000
2013-02-14,28.30230140686035,28.431398790392112,27.815700662597934,27.825631521964645,35615800
2013-02-15,28.12354850769043,28.55056597136445,27.895144434507756,28.322161898181772,33109300
2013-02-19,28.72931671142578,28.87827580240022,27.924936104869715,28.03417176138825,49396400
2013-02-20,28.262577056884766,28.848484481779472,28.133479677521148,28.71938710241585,42098200
2013-02-21,27.090763092041016,28.351951838028544,26.961663823368852,28.083826230243314,49642300
2013-02-22,26.941802978515625,27.438334563696742,26.633953926056286,27.42840559881668,36350200
2013-02-25,27.080833435058594,27.44826575179214,26.961665019774546,26.97159587889136,34652000
2013-02-26,27.19999885559082,27.26951297247795,26.514786651316854,27.17020817356355,31611700
2013-02-27,26.68360710144043,27.15034609004464,26.445270283730192,27.15034609004464,44319700
2013-02-28,27.060972213745117,27.110624616123243,26.157284852815526,26.65381645306773,83027800
2013-03-01,27.587295532226562,27.92493716140598,26.624023045519188,26.862357978919185,54064800
2013-03-04,27.527706146240234,27.865347723511388,27.24964971374685,27.56742957609208,32400700
2013-03-05,27.3290958404541,27.984517307917127,27.0212449283749,27.686597253722816,40622200
2013-03-06,27.259584426879883,27.934865782818438,27.16027773232144,27.905075100333267,33532600
2013-03-07,28.381746292114258,28.481052991329264,27.279445529651383,27.378752228866393,74540200
2013-03-08,27.76604461669922,28.272507047791496,27.53764054800593,28.232785506944573,44198900
2013-03-11,27.944795608520508,28.44132716883746,27.63694657147692,27.815698236249837,35642100
2013-03-12,27.636945724487305,28.123546411390954,27.408541668329626,27.905073213429375,27569600
2013-03-13,26.892148971557617,27.458194641799164,26.7332590253185,27.42840396070281,39619500
2013-03-14,26.852428436279297,27.239722457956404,26.643884190217875,26.91201169481786,27646400
2013-03-15,26.465131759643555,26.87228748716749,26.375755927346344,26.842496805813475,31597400
2013-03-18,26.306241989135742,26.604162063504713,25.601168078619278,26.18707547468223,26653700
2013-03-19,26.365825653076172,26.713398131476087,26.028184033386843,26.34596582977263,25254200
2013-03-20,25.680614471435547,26.504856836050337,25.601169492705843,26.494925976944412,44006500
2013-03-21,25.561443328857422,25.92887750010036,25.3826916722591,25.481998358604557,24336100
2013-03-22,25.551513671875,25.829572027889075,25.452206980861575,25.62102778734912,18456300
2013-03-25,24.95567512512207,25.621027484699653,24.906022727260673,25.571375086838255,39199000
2013-03-26,25.03512191772461,25.303249431545833,24.856372135961497,24.906024537431634,26957200
2013-03-27,25.909015655517578,26.09769816922646,24.54851841580217,24.82657675736698,52297400
2013-03-28,25.402555465698242,25.988462879520974,25.342972206665422,25.909017902771332,28585700
2013-04-01,25.352901458740234,25.71040288439753,25.104635685367164,25.452206252795435,22249300
2013-04-02,25.243663787841797,25.93880870750509,25.12449538379872,25.591236247673443,35153300
2013-04-03,26.067907333374023,26.206935566367715,25.521723365940854,25.650820740275336,48195200
2013-04-04,26.882217407226562,27.041107349293235,25.92887775482654,26.43534015545812,82016800
2013-04-05,27.19999885559082,27.607154592316263,26.425410816999793,26.673676602521045,64566600
2013-04-08,26.663745880126953,27.011318360457228,26.445270775515993,27.00138750169149,27256000
2013-04-09,26.405550003051758,26.703468198223664,26.236729187356296,26.395619143997003,21311100
2013-04-10,27.378747940063477,27.646875417707268,26.713395621901537,26.82263316333807,45949400
2013-04-11,27.82562828063965,27.905073252201287,27.060969245535393,27.28937330201042,33368500
2013-04-12,27.209930419921875,27.805768699447867,27.051040464597303,27.805768699447867,28697400
2013-04-15,26.336034774780273,27.289374474479548,26.177144824830393,26.97159457457979,30275400
2013-04-16,26.733257293701172,26.92193980293251,26.216864054814064,26.624019752443434,27365900
2013-04-17,26.445270538330078,27.011318118194467,26.20693561244289,26.465132255683415,26440600
2013-04-18,25.51179313659668,26.63395367512167,24.975538120476973,26.63395367512167,39059000
2013-04-19,25.551513671875,25.77991773532357,25.15428880193889,25.442278016466062,20380900
2013-04-22,25.78985023498535,26.1771461651717,25.52172461453967,25.630960276899874,25687600
2013-04-23,25.79977798461914,26.147350436334193,25.5912356500606,26.03811289302211,25191500
2013-04-24,25.928878784179688,26.216866105314296,25.62102785185128,25.750127118729026,19729900
2013-04-25,25.958669662475586,26.216866304070933,25.819641430123326,25.889155546299456,17150000
2013-04-26,26.663745880126953,27.428404958030033,26.415480093336416,26.415480093336416,33018000
2013-04-29,26.792842864990234,27.219860315099414,26.673676349775064,26.9715945319306,29201100
2013-04-30,27.577363967895508,27.65680894366356,26.82263575104023,26.941802267633488,36245700
2013-05-01,27.239721298217773,27.726321992820417,27.12055289209664,27.656807878465404,64567600
2013-05-02,28.7690372467041,28.81869153803929,27.785905007677854,27.81569758247897,104257000
2013-05-03,28.113618850708008,28.8683471150776,27.95472888916891,28.83855643111261,58506400
2013-05-06,27.378747940063477,28.262573446981033,27.28937211418221,28.13347608410668,43939400
2013-05-07,26.703468322753906,27.656809961161702,26.663746780467335,27.358889870482773,41259100
2013-05-08,26.931873321533203,27.110623096545996,26.46513243122207,26.69353649994755,34654900
2013-05-09,26.852428436279297,27.35888897503353,26.66374590776994,26.89214997726579,33457200
2013-05-10,26.494922637939453,27.110620671972278,26.385685095658562,26.951730734536874,30847100
2013-05-13,26.63395118713379,27.14041357923021,26.34596388228533,26.415477994003318,29068800
2013-05-14,26.882217407226562,27.090761640012516,26.6339516359827,26.70346574887218,24930300
2013-05-15,26.41547966003418,26.802773674956853,26.21686627621262,26.733259558854588,30299800
2013-05-16,25.94873809814453,26.36582467797558,25.720334038601173,26.29631056369,35499100
2013-05-17,26.067907333374023,26.415479809975867,26.018254934195596,26.216866425026925,29462700
2013-05-20,25.58130645751953,26.00832390650214,25.51179234147447,25.998393047907474,42402900
2013-05-21,25.48200225830078,25.8990888894875,25.412488135455963,25.690546520953035,26261300
2013-05-22,24.985469818115234,25.670683952564175,24.74713487876728,25.472070556048685,45314500
2013-05-23,24.88616371154785,25.352904636221112,24.59817636328274,24.627967047585955,37663100
2013-05-24,24.14136505126953,24.796786589738918,23.912960977524857,24.796786589738918,58727900
2013-05-28,23.932823181152344,24.369771513705498,23.754071504466157,24.369771513705498,50079700
2013-05-29,23.15822982788086,23.64483049098816,23.09864657573561,23.6249706696847,64237800
