Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1980-12-12,0.09838947653770447,0.09881723313053029,0.09838947653770447,0.09838947653770447,469033600
1980-12-15,0.09325642138719559,0.093684177906553,0.09325642138719559,0.093684177906553,175884800
1980-12-16,0.08641161024570465,0.08683936111701215,0.08641161024570465,0.08683936111701215,105728000
1980-12-17,0.0885503888130188,0.0889781454575931,0.0885503888130188,0.0885503888130188,86441600
1980-12-18,0.09111767262220383,0.09154542350845413,0.09111767262220383,0.09111767262220383,73449600
1980-12-19,0.0966784879565239,0.09710624466601184,0.0966784879565239,0.0966784879565239,48630400
1980-12-22,0.10138378292322159,0.10181230494771956,0.10138378292322159,0.10138378292322159,37363200
1980-12-23,0.10566210746765137,0.10608986425967092,0.10566210746765137,0.10566210746765137,46950400
1980-12-24,0.11122287064790726,0.11165062728283155,0.11122287064790726,0.11122287064790726,48003200
1980-12-26,0.12148968875408173,0.12191744525544213,0.12148968875408171,0.12148968875408171,55574400
1980-12-29,0.1232006698846817,0.12362842626989626,0.1232006698846817,0.1232006698846817,93161600
1980-12-30,0.12020644545555115,0.12063419058652962,0.12020644545555115,0.12063419058652962,68880000
1980-12-31,0.11678440123796463,0.11721215773833568,0.11678440123796463,0.11721215773833568,35750400
1981-01-02,0.1180676743388176,0.1189231874484137,0.1180676743388176,0.1180676743388176,21660800
1981-01-05,0.11550115793943405,0.11592890307155514,0.11550115793943405,0.11592890307155514,35728000
1981-01-06,0.11036738008260727,0.11079513680552878,0.11036738008260727,0.11079513680552878,45158400
1981-01-07,0.10566210746765137,0.10608986425967092,0.10566210746765137,0.10608986425967092,55686400
1981-01-08,0.10352328419685364,0.10395102930905734,0.10352328419685364,0.10395102930905734,39827200
1981-01-09,0.1090840995311737,0.10951185616858766,0.1090840995311737,0.1090840995311737,21504000
1981-01-12,0.10822858661413193,0.10908408837850588,0.10822858661413193,0.10908408837850588,23699200
1981-01-13,0.1043788269162178,0.1048065836197247,0.1043788269162178,0.1048065836197247,23049600
1981-01-14,0.10480653494596481,0.10523429145081503,0.10480653494596481,0.10480653494596481,14291200
1981-01-15,0.10694535821676254,0.10780086022080493,0.10694535821676254,0.10694535821676254,14067200
1981-01-16,0.10608984529972076,0.10651760201529334,0.10608984529972076,0.10651760201529334,13395200
1981-01-19,0.11250606924295425,0.11293382565018474,0.11250606924295425,0.11250606924295425,41574400
1981-01-20,0.1090840995311737,0.10951185616858766,0.1090840995311737,0.10951185616858766,30083200
1981-01-21,0.11122287064790726,0.11207837249476776,0.11122287064790726,0.11122287064790726,15904000
1981-01-22,0.11250606924295425,0.11336158205741521,0.11250606924295425,0.11250606924295425,35548800
1981-01-23,0.11207838356494904,0.1129338969192982,0.11207838356494904,0.11250614024212362,11222400
1981-01-26,0.11036738008260727,0.11079513680552878,0.11036738008260727,0.11079513680552878,24640000
1981-01-27,0.10951188206672668,0.11036738412088157,0.10951188206672668,0.11036738412088157,23699200
1981-01-28,0.10608984529972076,0.10651760201529334,0.10608984529972076,0.10651760201529334,28156800
1981-01-29,0.10224004089832306,0.10266779754357679,0.10224004089832306,0.10266779754357679,43904000
1981-01-30,0.0966784879565239,0.0975340013754998,0.0966784879565239,0.0975340013754998,46188800
1981-02-02,0.09111767262220383,0.09154542350845413,0.09111767262220383,0.09154542350845413,23766400
1981-02-03,0.09453970938920975,0.09496746030636746,0.09453970938920975,0.09453970938920975,19152000
1981-02-04,0.09796176850795746,0.09838951383996672,0.09796176850795746,0.09796176850795746,27865600
1981-02-05,0.09796176850795746,0.09881727059496728,0.09796176850795746,0.09796176850795746,7929600
1981-02-06,0.09838947653770447,0.09881723313053029,0.09838947653770447,0.09838947653770447,13865600
1981-02-09,0.09325642138719559,0.09411192871441793,0.09325642138719559,0.09411192871441793,16755200
1981-02-10,0.09325642138719559,0.093684177906553,0.09325642138719559,0.09325642138719559,18345600
1981-02-11,0.09026214480400085,0.09068989559388767,0.09026214480400085,0.09068989559388767,13843200
1981-02-12,0.08940587192773819,0.08983439379528092,0.08940587192773819,0.08983439379528092,14560000
1981-02-13,0.08726712316274643,0.08812263067040968,0.08726712316274643,0.08812263067040968,11155200
1981-02-17,0.08940587192773819,0.08983439379528092,0.08940587192773819,0.08940587192773819,12275200
1981-02-18,0.09325642138719559,0.09411192871441793,0.09325642138719559,0.09325642138719559,19241600
1981-02-19,0.08769485354423523,0.08812261005373818,0.08769485354423523,0.08812261005373818,22310400
1981-02-20,0.08298957347869873,0.08341733002567396,0.08298957347869873,0.08341733002567396,24371200
1981-02-23,0.0842728316783905,0.08470058822527311,0.0842728316783905,0.0842728316783905,14112000
1981-02-24,0.08127854764461517,0.08213405491056289,0.08127854764461517,0.08213405491056289,16979200
1981-02-25,0.08641161024570465,0.08683936111701215,0.08641161024570465,0.08641161024570465,19488000
1981-02-26,0.08769485354423523,0.08812261005373818,0.08769485354423523,0.08769485354423523,10841600
1981-02-27,0.09068992733955383,0.09154543493028693,0.09068992733955383,0.09068992733955383,14761600
1981-03-02,0.09111767262220383,0.09154542350845413,0.09111767262220383,0.09111767262220383,11760000
1981-03-03,0.08983442187309265,0.09026217853432128,0.08983442187309265,0.09026217853432128,16172800
1981-03-04,0.08897814899682999,0.08940589994692454,0.08897814899682999,0.08940589994692454,13708800
1981-03-05,0.0885503888130188,0.0889781454575931,0.0885503888130188,0.0889781454575931,5376000
1981-03-06,0.08769485354423523,0.08855036085174878,0.08769485354423523,0.08855036085174878,11603200
1981-03-09,0.08085085451602936,0.08127860559825419,0.08085085451602936,0.08127860559825419,15321600
1981-03-10,0.07700028270483017,0.0774280336860994,0.07700028270483017,0.0774280336860994,28380800
1981-03-11,0.07400598376989365,0.07486149122174338,0.07400598376989365,0.07486149122174338,29859200
1981-03-12,0.07700028270483017,0.0774280336860994,0.07700028270483017,0.07700028270483017,59248000
1981-03-13,0.0761447623372078,0.07657251324716952,0.0761447623372078,0.07657251324716952,231302400
1981-03-16,0.07913979142904282,0.07999529879329254,0.07913979142904282,0.07913979142904282,37228800
1981-03-17,0.08298957347869873,0.08384508086115633,0.08298957347869873,0.08298957347869873,43747200
1981-03-18,0.0881226435303688,0.08897815116287842,0.0881226435303688,0.0881226435303688,36937600
1981-03-19,0.08726712316274643,0.08769487406083121,0.08726712316274643,0.08769487406083121,37811200
1981-03-20,0.0881226435303688,0.08897815116287842,0.0881226435303688,0.0881226435303688,14604800
1981-03-23,0.09154541790485382,0.09240092533648135,0.09154541790485382,0.09154541790485382,22019200
1981-03-24,0.09111767262220383,0.09154542350845413,0.09111767262220383,0.09154542350845413,28156800
1981-03-25,0.08940587192773819,0.0902621503228139,0.08940587192773819,0.0902621503228139,7056000
1981-03-26,0.08769485354423523,0.08812261005373818,0.08769485354423523,0.08812261005373818,12275200
1981-03-27,0.08470061421394348,0.08512836518057997,0.08470061421394348,0.08512836518057997,12252800
1981-03-30,0.08470061421394348,0.08555612185871106,0.08470061421394348,0.08470061421394348,9900800
1981-03-31,0.0838451012969017,0.084700608887874,0.0838451012969017,0.084700608887874,15993600
1981-04-01,0.08298957347869873,0.08341733002567396,0.08298957347869873,0.08341733002567396,34070400
1981-04-02,0.09026214480400085,0.09068989559388767,0.09026214480400085,0.09026214480400085,31404800
1981-04-03,0.09068992733955383,0.09111768399066751,0.09068992733955383,0.09068992733955383,16486400
1981-04-06,0.08897814899682999,0.08940589994692454,0.08897814899682999,0.08940589994692454,22803200
1981-04-07,0.0881226435303688,0.08855039449087634,0.0881226435303688,0.08855039449087634,10684800
1981-04-08,0.092400923371315,0.09325643078474775,0.092400923371315,0.092400923371315,21952000
1981-04-09,0.09411194920539856,0.09453970581789135,0.09411194920539856,0.09411194920539856,12499200
1981-04-10,0.09539522975683212,0.09582298073148268,0.09539522975683212,0.09539522975683212,33465600
1981-04-13,0.09539522975683212,0.09582298073148268,0.09539522975683212,0.09539522975683212,16060800
1981-04-14,0.09539522975683212,0.09582298073148268,0.09539522975683212,0.09539522975683212,6652800
1981-04-15,0.09068992733955383,0.09111768399066751,0.09068992733955383,0.09111768399066751,34048000
1981-04-16,0.08555610477924347,0.08598385566048852,0.08555610477924347,0.08598385566048852,23878400
1981-04-20,0.0881226435303688,0.08855039449087634,0.0881226435303688,0.0881226435303688,35347200
1981-04-21,0.09411194920539856,0.09453970581789135,0.09411194920539856,0.09411194920539856,28537600
1981-04-22,0.09753400087356567,0.09796175758085228,0.09753400087356567,0.09753400087356567,18995200
1981-04-23,0.10010048002004623,0.10052823656387483,0.10010048002004623,0.10010048002004623,58016000
1981-04-24,0.09924498945474625,0.10010049121509546,0.09924498945474625,0.10010049121509546,35056000
1981-04-27,0.09838947653770447,0.09881723313053029,0.09838947653770447,0.09881723313053029,38528000
1981-04-28,0.0966784879565239,0.09710624466601184,0.0966784879565239,0.09710624466601184,32188800
1981-04-29,0.09539522975683212,0.09582298073148268,0.09539522975683212,0.09582298073148268,13641600
1981-04-30,0.0971062183380127,0.0979617315250369,0.0971062183380127,0.0971062183380127,12611200
1981-05-01,0.0971062183380127,0.0979617315250369,0.0971062183380127,0.0971062183380127,16553600
1981-05-04,0.0966784879565239,0.09710624466601184,0.0966784879565239,0.09710624466601184,14448000
1981-05-05,0.09625072777271271,0.09667847299300583,0.09625072777271271,0.09667847299300583,17539200
1981-05-06,0.09368420392274857,0.09411195484940034,0.09368420392274857,0.09411195484940034,18950400
1981-05-07,0.09496746957302094,0.09539522624341189,0.09496746957302094,0.09496746957302094,9363200
1981-05-08,0.09582293033599854,0.09625068679717685,0.09582293033599854,0.09582293033599854,7907200
