Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
1986-03-13,0.05938863009214401,0.06204035472952053,0.05408640054728,0.05408640054728,1031788800
1986-03-14,0.06150953471660614,0.0625705907114393,0.05938864245708279,0.05938864245708279,308160000
1986-03-17,0.06257057189941406,0.06310079480488184,0.06150951622359038,0.06150951622359038,133171200
1986-03-18,0.060979314148426056,0.06310081635988242,0.06044909106183608,0.06257059327329245,67766400
1986-03-19,0.059918880462646484,0.06150955005392007,0.05938865726555529,0.06097932685682887,47894400
1986-03-20,0.05832822620868683,0.05991889621822456,0.05779800287217426,0.05991889621822456,58435200
1986-03-21,0.05673752352595329,0.05938863868182979,0.055677077463602696,0.05832819261947919,59990400
1986-03-24,0.05514686927199364,0.05673753879355554,0.05461664609813967,0.05673753879355554,65289600
1986-03-25,0.056207288056612015,0.056207288056612015,0.05461661931508677,0.055146842228928517,32083200
1986-03-26,0.05779799073934555,0.058328213964554815,0.05567709783850848,0.05620732106371775,22752000
1986-03-27,0.058858420699834824,0.058858420699834824,0.05779797454651366,0.05779797454651366,16848000
1986-03-31,0.05832822620868683,0.05885844954519941,0.057267779535661686,0.05885844954519941,12873600
1986-04-01,0.05779799073934555,0.058328213964554815,0.05779799073934555,0.058328213964554815,11088000
1986-04-02,0.05832822620868683,0.059388672881711985,0.05779800287217426,0.05779800287217426,27014400
1986-04-03,0.058858420699834824,0.06044908992981657,0.058858420699834824,0.058858420699834824,23040000
1986-04-04,0.058858420699834824,0.05938864377649541,0.058858420699834824,0.058858420699834824,26582400
1986-04-07,0.05779799073934555,0.05938866041497335,0.056737544288927015,0.058858437189764086,16560000
1986-04-08,0.05832822620868683,0.059388672881711985,0.05779800287217426,0.05779800287217426,10252800
1986-04-09,0.05938863009214401,0.05991885304663041,0.058328184183171206,0.058328184183171206,12153600
1986-04-10,0.059918880462646484,0.06044910365973768,0.058328210871372896,0.05938865726555529,13881600
1986-04-11,0.060979314148426056,0.06204037018670247,0.06044909106183608,0.06044909106183608,17222400
1986-04-14,0.06150953471660614,0.062040367646558466,0.0609793116517253,0.0609793116517253,12153600
1986-04-15,0.06150953471660614,0.06150953471660613,0.05938864245708279,0.06150953471660613,9302400
1986-04-16,0.06363103538751602,0.06416125844028363,0.06097931025862042,0.061509533311388025,31910400
1986-04-17,0.0641612634062767,0.0641612634062767,0.06363104031247056,0.06363104031247056,22003200
1986-04-18,0.06204035133123398,0.06416124303300684,0.06150951854087965,0.06416124303300684,21628800
1986-04-21,0.06204035133123398,0.0625705742566772,0.06044907268999322,0.06204035133123398,22924800
1986-04-22,0.060979314148426056,0.06204037018670247,0.060979314148426056,0.06204037018670247,15552000
1986-04-23,0.061244409531354904,0.061509523290161856,0.060449077357396123,0.06097930032377899,15609600
1986-04-24,0.06734258681535721,0.06840303276434279,0.06097930125647618,0.061244410468107024,62352000
1986-04-25,0.07158497720956802,0.07450120571181515,0.06787280669255163,0.06787280669255163,85795200
1986-04-28,0.0721152275800705,0.07264545073197269,0.07105417141109453,0.07158500442816831,28886400
1986-04-29,0.06999370455741882,0.07211520640733472,0.06946348156118798,0.07211520640733472,30326400
1986-04-30,0.06840302050113678,0.07052391201887723,0.06681235186283144,0.06999368913944211,30902400
1986-05-01,0.06734258681535721,0.06840303276434279,0.06628214086637162,0.06840303276434279,54345600
1986-05-02,0.06734258681535721,0.06840303276434279,0.06681236384086442,0.06734258681535721,20246400
1986-05-05,0.06681240350008011,0.06734262678930847,0.06681240350008011,0.06734262678930847,3254400
1986-05-06,0.06734258681535721,0.06840303276434279,0.06734258681535721,0.06734258681535721,9734400
1986-05-07,0.06734258681535721,0.06787280978985,0.06628214086637162,0.06734258681535721,5155200
1986-05-08,0.06787285953760147,0.06787285953760147,0.06681241281135616,0.06734263617447882,3542400
1986-05-09,0.06734258681535721,0.06787280978985,0.06734258681535721,0.06787280978985,6076800
1986-05-12,0.06787285953760147,0.06946352962696943,0.06734263617447882,0.06734263617447882,10483200
1986-05-13,0.06840302050113678,0.06893324338057188,0.06787279762170166,0.06787279762170166,3830400
1986-05-14,0.06787285953760147,0.06840308290072412,0.06787285953760147,0.06840308290072412,9302400
1986-05-15,0.06787285953760147,0.06893330626384678,0.06787285953760147,0.06787285953760147,3801600
1986-05-16,0.06840302050113678,0.06999368913944211,0.06787279762170166,0.06787279762170166,11952000
1986-05-19,0.06734258681535721,0.06840303276434279,0.06681236384086442,0.06840303276434279,11001600
1986-05-20,0.06681240350008011,0.06734262678930847,0.06628218021085175,0.06734262678930847,61977600
1986-05-21,0.06575193256139755,0.0673426018397606,0.06575193256139755,0.0668123787469729,8092800
1986-05-22,0.06575193256139755,0.06628215565418523,0.06575193256139755,0.06575193256139755,4406400
1986-05-23,0.06575193256139755,0.0668123787469729,0.06575193256139755,0.06575193256139755,4089600
1986-05-27,0.06787285953760147,0.06787285953760147,0.06575196608511084,0.06575196608511084,13881600
1986-05-28,0.06999370455741882,0.06999370455741882,0.06787281257249546,0.06787281257249546,15523200
1986-05-29,0.07158497720956802,0.07264542311016137,0.06946347554344165,0.06999369849373832,45676800
1986-05-30,0.07423610985279083,0.07529655600896365,0.07211521754044518,0.07211521754044518,27072000
1986-06-02,0.0721152275800705,0.07423612018767926,0.0721152275800705,0.07423612018767926,19728000
1986-06-03,0.0721152275800705,0.0721152275800705,0.07105417141109453,0.0721152275800705,5011200
1986-06-04,0.07158497720956802,0.07264542311016137,0.07105414439433165,0.0721152001598647,4723200
1986-06-05,0.07264544814825058,0.07264544814825058,0.07105416888396818,0.07158500188216224,13708800
1986-06-06,0.07264544814825058,0.07264544814825058,0.07158500188216224,0.07264544814825058,3427200
1986-06-09,0.06946348398923874,0.07264543194283923,0.06946348398923874,0.07264543194283923,12672000
1986-06-10,0.06946348398923874,0.06946348398923874,0.06840303795970987,0.06946348398923874,3427200
1986-06-11,0.06946348398923874,0.06946348398923874,0.06840303795970987,0.06946348398923874,2304000
1986-06-12,0.06681240350008011,0.06946351994622191,0.06628218021085175,0.06946351994622191,13708800
1986-06-13,0.06681240350008011,0.06734262678930847,0.06628218021085175,0.06681240350008011,7891200
1986-06-16,0.06628217548131943,0.06734262198410851,0.06575195222992489,0.06681239873271397,9590400
1986-06-17,0.06734258681535721,0.06840303276434279,0.06681236384086442,0.06681236384086442,13075200
1986-06-18,0.06681240350008011,0.06734262678930847,0.06575195692162339,0.06734262678930847,4348800
1986-06-19,0.06628217548131943,0.06734262198410851,0.06575195222992489,0.06681239873271397,8467200
1986-06-20,0.06654726713895798,0.06681237640042473,0.06628215332625925,0.06628215332625925,3801600
1986-06-23,0.06734258681535721,0.06734258681535721,0.06522169491738604,0.06654725462923357,46195200
1986-06-24,0.06681240350008011,0.06787285007853683,0.06628218021085175,0.06734262678930847,14572800
1986-06-25,0.06575193256139755,0.0673426018397606,0.06575193256139755,0.0668123787469729,15235200
1986-06-26,0.06363103538751602,0.06628215065135407,0.06363103538751602,0.06575192759858646,19152000
1986-06-27,0.06310080736875534,0.06416125339083414,0.06257058435771595,0.06363103037979474,10396800
