Date,Sentiment_Score,News_Count,Sources,Sentiment_Score_Raw
2026-01-07,-0.296,1,GoogleNews,-0.296
2026-01-16,-0.148,1,GoogleNews,0.0
2026-01-22,-0.09866666666666667,1,GoogleNews,0.0
2026-01-31,0.0,1,GoogleNews,0.0
