Date,Actual,Predicted,MAE,MSE,RMSE,MAPE,R2
2020-11-23,13.09928035736084,13.160345,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-11-24,12.917594909667969,13.098524,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-11-25,13.19373893737793,13.002804,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-11-27,13.220153808593748,12.972161,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-11-30,13.35997295379639,12.951117,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-01,13.348508834838867,12.980995,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-02,13.502528190612791,13.013914,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-03,13.35843276977539,13.084042,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-04,13.520229339599611,13.107901,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-07,13.568591117858887,13.164452,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-08,13.312561988830565,13.223104,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-09,12.894487380981444,13.209749,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-10,12.935871124267578,13.103858,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-11,12.976757049560549,13.020861,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-14,13.271428108215332,12.960417,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-15,13.32303237915039,12.979031,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-16,13.20536422729492,13.012637,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-17,13.30383586883545,13.024094,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-18,13.234781265258787,13.064669,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-21,13.2948637008667,13.087037,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-22,13.241013526916504,13.11537,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-23,12.972768783569336,13.128299,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-24,12.957313537597656,13.080975,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-28,12.863824844360352,13.032046,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-29,12.906953811645508,12.970838,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-30,13.10888385772705,12.934822,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2020-12-31,13.01839065551758,12.944538,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-04,13.0767240524292,12.938486,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-05,13.367156982421877,12.945813,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-06,12.579124450683594,13.016442,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-07,13.306580543518068,12.913907,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-08,13.23951816558838,12.965696,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-11,13.58330249786377,12.99901,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-12,13.446937561035158,13.100514,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-13,13.493804931640621,13.160418,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-14,13.163230895996094,13.218001,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-15,12.823439598083496,13.194644,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-19,12.988723754882812,13.091767,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-20,13.328269004821774,13.030632,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-21,13.828612327575682,13.050263,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-22,13.67404556274414,13.175167,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-25,13.61496067047119,13.261598,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-26,13.397573471069336,13.321031,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-27,12.881524085998535,13.331229,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-28,13.014398574829102,13.222606,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-01-29,12.953320503234863,13.155181,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-01,13.199878692626951,13.083948,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-02,13.518733024597168,13.071287,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-03,13.492559432983398,13.124207,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-04,13.625931739807125,13.165843,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-05,13.552885055541992,13.227679,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-08,14.398261070251463,13.276148,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-09,14.223251342773436,13.501751,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-10,14.722847938537598,13.655043,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-11,15.207979202270506,13.883719,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-12,14.91929531097412,14.176602,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-16,15.28725814819336,14.355253,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-17,14.8641996383667,14.566981,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-18,14.787417411804197,14.6421175,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-19,14.88464069366455,14.667451,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-22,14.315490722656252,14.694505,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-23,14.102340698242188,14.584604,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-24,14.45833969116211,14.432717,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-25,13.270183563232422,14.367093,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-02-26,13.67604160308838,14.063318,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-01,13.802934646606444,13.881127,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-02,13.368653297424316,13.762139,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-03,12.768840789794922,13.581596,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-04,12.335559844970703,13.311832,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-05,12.426552772521973,12.995604,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-08,11.560738563537598,12.75522,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-09,12.48945140838623,12.390615,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-10,12.437578201293944,12.294094,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-11,12.961534500122069,12.2326565,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-12,12.82437229156494,12.315146,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-15,13.15879726409912,12.377799,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-16,13.258554458618164,12.513294,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-17,13.308430671691895,12.659932,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-18,12.691204071044922,12.796386,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-19,12.81414794921875,12.779609,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-22,13.15380859375,12.777213,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-23,13.038593292236328,12.840414,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-24,12.611895561218262,12.871831,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-25,12.504412651062012,12.805325,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-26,12.807663917541504,12.7196045,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-29,12.916397094726562,12.706623,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-30,12.840083122253418,12.720682,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-03-31,13.31541061401367,12.72229,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-04-01,13.777772903442383,12.825526,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-04-05,13.953089714050293,13.015053,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
2021-04-06,13.827399253845217,13.226603,2.39138112812887,14.976154399198585,3.869903667948155,4.030750423753608,0.9955105993568643
