ds,Actual,Prophet_Improved_Pred
2021-10-13,138.10379028320318,105.2930789534176
2021-10-14,140.8970336914062,105.03816940078113
2021-10-15,141.95553588867185,104.89173211458186
2021-10-18,143.63150024414068,104.85340516653679
2021-10-19,145.79745483398443,104.80659525979308
2021-10-20,146.28750610351557,104.657031617038
2021-10-21,146.50311279296872,104.38278748307353
2021-10-22,145.72886657714844,104.22589053017984
2021-10-25,145.6798706054687,104.19472840882175
2021-10-26,146.34632873535153,104.15861314329803
2021-10-27,145.88569641113284,104.0216842385579
2021-10-28,149.53160095214847,103.76065547028713
2021-10-29,146.81675720214847,103.61505895694636
2021-11-01,145.99349975585935,103.59858570201524
2021-11-02,147.03237915039065,103.56000190887954
2021-11-03,148.473129272461,103.41714469564586
2021-11-04,147.95365905761722,103.14717778720743
2021-11-05,148.48370361328128,102.98903932208275
2021-11-08,147.65922546386722,102.92370948141512
2021-11-09,148.02233886718753,102.87002683794694
2021-11-10,145.1857757568359,102.71553480558929
2021-11-11,145.13673400878903,102.79830472021865
2021-11-12,147.217529296875,102.27956959911839
2021-11-15,147.22735595703122,102.2560489944111
2021-11-16,148.20884704589838,102.23626341632057
2021-11-17,150.65281677246088,102.1273193468756
2021-11-18,154.95187377929688,101.90831856873129
2021-11-19,157.5823364257812,101.81715140876312
2021-11-22,158.04364013671872,102.06159622025697
2021-11-23,158.4264221191406,102.14960623359813
2021-11-24,158.94665527343747,102.15515703911989
2021-11-25,158.94665527343747,103.3947538630284
2021-11-26,153.91145324707028,102.08562696746935
2021-11-29,157.27804565429688,102.69036379499205
2021-11-30,162.24453735351568,102.88792203097327
2021-12-01,161.7243041992188,102.99260591932948
2021-12-02,160.73297119140622,102.97828905832854
2021-12-03,158.84849548339847,103.08112139081449
2021-12-06,162.26416015624994,103.80117825830598
2021-12-07,168.015869140625,103.99622787652976
2021-12-08,171.84376525878912,104.07517620950104
2021-12-09,171.3333587646485,104.01136335850114
2021-12-10,176.13298034667974,104.04375320448845
2021-12-13,172.4915618896485,104.42996740673718
2021-12-14,171.10760498046872,104.47586648417092
2021-12-15,175.98574829101565,104.38991397125181
2021-12-16,169.07586669921872,104.1485457031493
2021-12-17,167.976577758789,103.99445971773608
2021-12-20,166.61227416992193,103.79500882422155
2021-12-21,169.79238891601568,103.64796378435214
2021-12-22,172.39338684082023,103.37663923961249
2021-12-23,173.02157592773443,102.96134971317089
2021-12-24,173.02157592773443,94.55869072045334
2021-12-27,176.9967041015625,102.05440386868841
2021-12-28,175.9759368896484,101.8164156844703
2021-12-29,176.06423950195315,101.47744870939839
2021-12-30,174.9060821533203,101.0188399526118
2021-12-31,174.28771972656247,95.85724517998912
2022-01-03,178.64564514160148,100.1361241553576
2022-01-04,176.37837219238278,99.95225307845035
2022-01-05,171.68669128417963,99.68511720342828
2022-01-06,168.82069396972656,99.31406727842396
2022-01-07,168.98754882812494,99.07177203341621
2022-01-10,169.00717163085946,98.85851629386799
2022-01-11,171.84376525878912,98.79184510660137
2022-01-12,172.28544616699224,98.6421482335367
2022-01-13,169.00717163085946,98.38633853715396
2022-01-14,169.8709106445313,98.2528807859924
2022-01-17,169.8709106445313,100.0307154984101
2022-01-18,166.66133117675776,98.3188577312681
2022-01-19,163.15733337402347,98.22839212058047
2022-01-20,161.46913146972653,98.0194525805884
2022-01-21,159.4079437255859,97.91962375046359
2022-01-24,158.63252258300778,98.00656605256653
2022-01-25,156.82655334472656,97.99660176233989
2022-01-26,156.73820495605466,97.8823735044638
2022-01-27,156.27693176269534,97.64163311732504
2022-01-28,167.18156433105474,97.50280072877986
2022-01-31,171.5493011474609,97.44521193684056
2022-02-01,171.38243103027335,97.38389590089365
2022-02-02,172.58970642089838,97.21994914815842
2022-02-03,169.7040405273437,96.93292756591046
2022-02-04,169.41902160644528,96.75126023025665
2022-02-07,168.70162963867185,96.59834509098077
2022-02-08,171.81701660156256,96.52056945622252
2022-02-09,173.24200439453125,96.3496273140944
2022-02-10,169.15367126464844,96.06563660605293
2022-02-11,165.73365783691406,95.89536431087258
2022-02-14,165.96952819824222,95.82841972811929
2022-02-15,169.81214904785153,95.79690802353156
2022-02-16,169.57627868652338,95.6807026244468
2022-02-17,165.96952819824222,95.45921590872172
2022-02-18,164.416763305664,95.35717002622938
2022-02-21,164.416763305664,96.83449699950133
2022-02-22,161.4881134033203,95.57827756977505
2022-02-23,157.31138610839838,95.55016045779747
2022-02-24,159.93536376953122,95.4180625359839
2022-02-25,162.00901794433594,95.40588171186664
2022-02-28,162.27435302734378,95.83970222819045
2022-03-01,160.38742065429688,95.97940344636376
2022-03-02,163.68952941894537,96.03352919474204
2022-03-03,163.36520385742193,95.979445858887
2022-03-04,160.3579559326172,96.04198791903859
2022-03-07,156.5546569824219,96.67609974059577
2022-03-08,154.72671508789062,96.872217310851
2022-03-09,160.14172363281253,96.9761776481612
2022-03-10,155.78811645507807,96.96474912972029
2022-03-11,152.06341552734375,97.06508096867934
2022-03-14,148.02424621582034,97.78052259692429
2022-03-15,152.41719055175787,97.99110330703625
2022-03-16,156.83963012695315,98.10222533522997
2022-03-17,157.85189819335932,98.0905066128762
2022-03-18,161.1539764404297,98.18616680903591
2022-03-21,162.52987670898432,98.86092064287908
2022-03-22,165.91058349609375,99.04822901000517
2022-03-23,167.276596069336,99.13102813757679
2022-03-24,171.0701293945312,99.0863089133373
2022-03-25,171.70890808105463,99.14746906758418
2022-03-28,172.57373046875006,99.7122217932586
2022-03-29,175.8758239746094,99.86099894657382
2022-03-30,174.70632934570307,99.90464510851139
2022-03-31,171.60076904296878,99.82065282997338
2022-04-01,171.30593872070318,99.8449366960716
2022-04-04,175.36479187011724,100.31466525631878
2022-04-05,172.04304504394528,100.4366176294536
2022-04-06,168.86868286132818,100.4555753793242
2022-04-07,169.17335510253903,100.3489337994604
2022-04-08,167.15869140625006,100.35394828053794
2022-04-11,162.89346313476557,100.78097509623029
2022-04-12,164.7705841064453,100.89116316611916
2022-04-13,167.46333312988287,100.89814619709807
2022-04-14,162.44140624999997,100.77854069755278
2022-04-15,162.44140624999997,100.77011856094893
2022-04-18,162.2252044677735,101.14496716226684
2022-04-19,164.51501464843747,101.23064990457374
2022-04-20,164.34796142578125,101.20827140888733
2022-04-21,163.5518951416015,101.05404937133858
2022-04-22,159.00175476074216,101.00641753005634
2022-04-25,160.07295227050776,101.23414413629652
2022-04-26,154.09771728515628,101.2613175383308
2022-04-27,153.8717193603516,101.17666035530024
2022-04-28,160.81985473632807,100.95748529879423
2022-04-29,154.93309020996088,100.84340239457038
2022-05-02,155.2377319335938,100.87473413422926
2022-05-03,156.73153686523435,100.84270303942674
2022-05-04,163.15882873535153,100.70515111997724
2022-05-05,154.06825256347656,100.44136202488063
2022-05-06,154.7965545654297,100.29167080668157
2022-05-09,149.65898132324216,100.28611332672067
2022-05-10,152.07028198242188,100.27040233436767
2022-05-11,144.1867370605469,100.16562799849613
2022-05-12,140.3089599609375,99.95170141408398
2022-05-13,144.78713989257815,99.86826841721546
2022-05-16,143.24192810058588,100.16150541933837
2022-05-17,146.8834838867187,100.27746523591948
2022-05-18,138.59645080566406,100.31837632753682
2022-05-19,135.1812438964844,100.26208069307525
2022-05-20,135.4174499511719,100.34713533717316
2022-05-23,140.85029602050778,101.19237719468076
2022-05-24,138.14372253417963,101.49883290904776
2022-05-25,138.30120849609378,101.7276698769512
2022-05-26,141.50971984863284,101.85305081243921
2022-05-27,147.27719116210935,102.1145763490783
2022-05-30,147.27719116210935,103.14096266451126
2022-05-31,146.48985290527344,103.86537645051845
2022-06-01,146.36186218261722,104.20052565670024
2022-06-02,148.8223876953125,104.40894760007613
2022-06-03,143.08448791503906,104.73529788917676
2022-06-06,143.83245849609372,106.1267105827728
2022-06-07,146.36186218261722,106.54059296775375
2022-06-08,145.6237030029297,106.83274728492057
2022-06-09,140.38771057128903,106.97590990222643
2022-06-10,134.96473693847656,107.22311020203266
2022-06-13,129.797622680664,108.30941913296928
2022-06-14,130.66371154785162,108.6041596514788
2022-06-15,133.29158020019528,108.77201260188652
2022-06-16,128.00637817382815,108.7889252715037
2022-06-17,129.4826812744141,108.9158728406182
2022-06-20,129.4826812744141,109.69972180096619
2022-06-21,133.72463989257807,109.91882564681586
2022-06-22,133.21282958984375,110.02608869764384
2022-06-23,136.0867309570312,109.99880362484603
2022-06-24,139.42320251464847,110.10208963514856
2022-06-27,139.42320251464847,110.93706857922093
2022-06-28,135.2698516845703,111.21033718702527
2022-06-29,137.03153991699222,111.38717354965515
2022-06-30,134.5611877441406,111.44250649028372
2022-07-01,136.73628234863284,111.64285294620714
2022-07-04,136.73628234863284,104.36754097508586
2022-07-05,139.3247528076172,113.22611763371428
2022-07-06,140.66328430175776,113.52416881597014
2022-07-07,144.0391540527344,113.69358819569896
2022-07-08,144.7182006835937,114.00346831904017
2022-07-11,142.582504272461,115.46052767374371
2022-07-12,143.5568695068359,115.91806573855423
2022-07-13,143.19273376464847,116.25520467317564
2022-07-14,146.1256713867188,116.44111271067145
2022-07-15,147.798812866211,116.75105767844086
2022-07-18,144.7477874755859,118.10245297887963
2022-07-19,148.61569213867188,118.4867991915941
2022-07-20,150.62348937988284,118.73169745239113
2022-07-21,152.89704895019526,118.80790968011354
2022-07-22,151.65690612792972,118.99895667931177
2022-07-25,150.53492736816406,119.9537853025901
2022-07-26,149.20625305175776,120.1973005011313
2022-07-27,154.31428527832028,120.300052857628
2022-07-28,154.8654632568359,120.23534792219989
2022-07-29,159.9439849853516,120.29282855092482
2022-08-01,158.9597778320312,120.90250584688539
2022-08-02,157.48344421386724,121.05166670397765
2022-08-03,163.50680541992196,121.07111813537647
2022-08-04,163.19186401367193,120.93446442244073
2022-08-05,162.9651947021485,120.9332232765199
2022-08-08,162.49209594726557,121.43637027127136
2022-08-09,162.5413665771485,121.56852098361124
2022-08-10,166.79908752441412,121.5774520358407
2022-08-11,166.05990600585935,121.43509104272252
2022-08-12,169.61784362792977,121.43280271374367
2022-08-15,170.69207763671872,121.94360851215609
2022-08-16,170.53440856933594,122.07627891328814
2022-08-17,172.032470703125,122.08234528720722
2022-08-18,171.6382446289063,121.93288392802546
2022-08-19,169.04617309570307,121.92030152338586
2022-08-22,165.1531372070312,122.37956035394565
2022-08-23,164.81803894042974,122.48878990650094
2022-08-24,165.11372375488287,122.46942953117244
2022-08-25,167.5776977539063,122.29384569983252
2022-08-26,161.2601318359375,122.2571235774735
2022-08-29,159.05244445800776,122.67107155368655
2022-08-30,156.61808776855466,122.77936353511758
2022-08-31,154.95246887207037,122.76863911037391
2022-09-01,155.68179321289062,122.61261364873495
2022-09-02,153.56277465820315,122.60861512447045
2022-09-05,153.56277465820315,121.92523610600455
2022-09-06,152.30123901367188,123.40746707820564
2022-09-07,153.71061706542963,123.50164392496286
2022-09-08,152.23223876953125,123.46277451172465
2022-09-09,155.10028076171878,123.58910083758639
2022-09-12,161.0728607177734,124.6414679286238
2022-09-13,151.62118530273432,125.00349776557525
2022-09-14,153.0699615478516,125.2597147549652
2022-09-15,150.17239379882807,125.37856152460112
2022-09-16,148.52645874023438,125.65991322076317
2022-09-19,152.25195312500003,127.12888035161501
2022-09-20,154.63702392578128,127.60000375646999
2022-09-21,151.5028991699219,127.94336906200259
2022-09-22,150.53704833984375,128.12424471197218
2022-09-23,148.26033020019534,128.44746670122584
2022-09-26,148.59548950195318,129.90196599914324
2022-09-27,149.57116699218747,130.31470218935718
2022-09-28,147.67887878417966,130.57087780659384
2022-09-29,140.4250183105469,130.63650899224058
2022-09-30,136.2067718505859,130.82456163749248
2022-10-03,140.39544677734372,131.76638967818587
2022-10-04,143.9928131103516,131.97753034410883
2022-10-05,144.28849792480463,132.02091914614863
2022-10-06,143.33248901367188,131.8664343425139
2022-10-07,138.06947326660156,131.83415633691274
2022-10-10,138.39476013183597,130.79628830375236
2022-10-11,136.97549438476562,132.15444000398114
2022-10-12,136.344741821289,132.01474223283236
2022-10-13,140.9277038574219,131.6925131357431
2022-10-14,136.38417053222656,131.50946947259803
2022-10-17,140.35603332519528,131.4691371142716
2022-10-18,141.67672729492188,131.40587311673826
2022-10-19,141.78512573242188,131.2056389712039
2022-10-20,141.3218841552734,130.84007886185373
2022-10-21,145.14595031738287,130.62762955702667
2022-10-24,147.2945098876953,130.56501346586782
2022-10-25,150.14285278320318,130.5106457054729
2022-10-26,147.19595336914057,130.32453475232134
2022-10-27,142.71156311035162,129.9763625688695
2022-10-28,153.49378967285162,129.7807900370748
2022-10-31,151.1283874511719,129.75225665460042
2022-11-01,148.47718811035153,129.70120168541172
2022-11-02,142.93824768066403,129.51394793436887
2022-11-03,136.87698364257815,129.16029562022473
2022-11-04,136.6103973388672,128.95354477643502
2022-11-07,137.14349365234372,128.8672960554162
2022-11-08,137.7160949707031,128.79448233842362
2022-11-09,133.14527893066412,128.58769491512342
2022-11-10,144.99182128906256,128.21886983538403
2022-11-11,147.78564453124997,128.47181335429948
2022-11-14,146.38378906250003,127.92914579158403
2022-11-15,148.12132263183588,127.8837690580337
2022-11-16,146.88729858398443,127.71872917872844
2022-11-17,148.7926025390625,127.40687614812703
2022-11-18,149.35530090332028,127.26017118681624
2022-11-21,146.11727905273438,127.48717832408481
2022-11-22,148.259506225586,127.56906571260943
2022-11-23,149.13813781738287,127.54279396304084
2022-11-24,149.13813781738287,129.13156728446978
2022-11-25,146.21597290039062,127.38660554312791
2022-11-28,142.375717163086,128.0930955568456
2022-11-29,139.36473083496094,128.32933791833315
2022-11-30,146.13699340820318,128.44813842101905
2022-12-01,146.41342163085932,128.41585582046412
2022-12-02,145.9198303222656,128.5414803100153
2022-12-05,144.7549285888672,129.48763483815728
2022-12-06,141.08248901367182,129.75512255316286
2022-12-07,139.13766479492182,129.87614044304104
2022-12-08,140.82579040527344,129.81551518273827
2022-12-09,140.34207153320312,129.88538592375087
2022-12-12,142.64228820800784,130.49680054199231
2022-12-13,143.60974121093756,130.5980404296494
2022-12-14,141.37861633300784,130.52825719486955
2022-12-15,134.7544555664062,130.25565364115505
2022-12-16,132.78988647460943,130.0974216114815
2022-12-19,130.6772613525391,129.95984846184348
2022-12-20,130.60818481445307,129.80341423745165
2022-12-21,133.7178802490235,129.48031276645852
2022-12-22,130.53906249999997,128.96412599763968
2022-12-23,130.17378234863284,128.57360174480812
2022-12-26,130.17378234863284,117.30464498945042
2022-12-27,128.36717224121094,127.53204220349103
2022-12-28,124.42821502685543,127.08570968941864
2022-12-29,127.95255279541018,126.47748059813617
2022-12-30,128.26846313476565,126.02105813976287
2023-01-02,128.26846313476565,118.9698725209575
2023-01-03,123.47061157226567,124.98324180527224
2023-01-04,124.74412536621095,124.60493230698539
2023-01-05,123.42125701904297,124.08901882531035
2023-01-06,127.96244049072266,123.74074970320252
2023-01-09,128.48567199707037,123.36767026278999
2023-01-10,129.0582275390625,123.25077281101589
2023-01-11,131.78294372558597,123.02707618041582
2023-01-12,131.70394897460935,122.66694147997156
2023-01-13,133.0366821289062,122.46917530726213
2023-01-16,133.0366821289062,124.73736220606678
2023-01-17,134.20162963867182,122.49032007107837
2023-01-18,133.48092651367182,122.36372671382911
2023-01-19,133.5401916503906,122.0855896172784
2023-01-20,136.10691833496094,121.95272388901147
2023-01-23,139.30549621582034,122.07315282591621
2023-01-24,140.70735168457034,122.06640190156143
2023-01-25,140.04592895507807,121.92495671966266
2023-01-26,142.1190795898438,121.61939219506502
2023-01-27,144.0638580322265,121.44735644242839
2023-01-30,141.17131042480466,121.39900762090082
2023-01-31,142.44482421875006,121.32652119660835
2023-02-01,143.57026672363284,121.11884690697802
2023-02-02,148.89134216308588,120.74905218387306
2023-02-03,152.5242614746094,120.51500305320752
2023-02-06,149.78967285156247,120.31231100459392
2023-02-07,152.672348022461,120.20540035507335
2023-02-08,149.97727966308588,119.9747321466777
2023-02-09,148.940689086914,119.59447541404828
2023-02-10,149.30653381347653,119.36045107880773
2023-02-13,152.11447143554688,119.22547533566629
2023-02-14,151.47178649902347,119.16511333253125
2023-02-15,153.5777893066406,118.99304080144228
2023-02-16,151.97607421874994,118.68273289076372
2023-02-17,150.8291625976562,118.5270829459666
2023-02-20,150.8291625976562,120.37786546944632
2023-02-21,146.80505371093744,118.7180517402872
2023-02-22,147.23022460937494,118.65686726479711
2023-02-23,147.7146911621094,118.46071389022329
2023-02-24,145.05503845214838,118.42093214304593
2023-02-27,146.25137329101568,118.91670849028453
2023-02-28,145.74713134765625,119.07722084081219
2023-03-01,143.67080688476565,119.12756091537292
2023-03-02,144.26408386230474,119.03847255526648
2023-03-03,149.32627868652347,119.10211323079685
2023-03-06,152.09472656250006,119.88075146630126
2023-03-07,149.889892578125,120.12326226459597
2023-03-08,151.14553833007812,120.24754338341175
2023-03-09,148.8912506103515,120.22346004921897
2023-03-10,146.82485961914062,120.34598200205455
2023-03-13,148.77261352539057,121.26045555506542
2023-03-14,150.86869812011713,121.53186941617501
2023-03-15,151.26416015624994,121.67541768843249
2023-03-16,154.0919342041015,121.66063793693529
2023-03-17,153.2515106201172,121.78647032831267
2023-03-20,155.62443542480466,122.67357665644028
2023-03-21,157.4832305908203,122.92197345134359
2023-03-22,156.049575805664,123.03507701115439
2023-03-23,157.13717651367188,122.9827995940202
2023-03-24,158.44229125976562,123.06834468242839
2023-03-27,156.49449157714847,123.820510632392
2023-03-28,155.87159729003906,124.01942725241356
2023-03-29,158.9564208984375,124.08115943323838
2023-03-30,160.5284576416016,123.97631683601291
2023-03-31,163.03984069824213,124.01164991304387
2023-04-03,164.29550170898446,124.62969710626925
2023-04-04,163.76161193847662,124.78930166861637
2023-04-05,161.91268920898443,124.81428744310625
2023-04-06,162.80253601074222,124.6753316563221
2023-04-07,162.80253601074222,124.6812179814851
2023-04-10,160.20220947265628,125.23379533710055
2023-04-11,158.98608398437506,125.3763641195571
2023-04-12,158.2939758300781,125.3850481438371
2023-04-13,163.69239807128906,125.22960765664945
2023-04-14,163.34634399414068,125.21959666848682
2023-04-17,163.3661041259766,125.71627390494825
2023-04-18,164.59211730957026,125.83314258664657
2023-04-19,165.7390441894531,125.81065834564829
2023-04-20,164.7701110839844,125.61784392486373
2023-04-21,163.158462524414,125.56497586749916
2023-04-24,163.46496582031247,125.89489879489426
2023-04-25,161.92257690429682,125.94279145890935
2023-04-26,161.91268920898443,125.84526711071864
2023-04-27,166.51020812988278,125.57241956821245
2023-04-28,167.76591491699216,125.43591549896607
2023-05-01,167.67691040039068,125.50591185316965
2023-05-02,166.63876342773438,125.47018841564335
2023-05-03,165.56105041503912,125.29445697948611
2023-05-04,163.91978454589838,124.95138177386927
2023-05-05,171.6120452880859,124.7536738521018
2023-05-08,171.54281616210938,124.71584104589311
2023-05-09,169.83235168457034,124.67713789708317
2023-05-10,171.60214233398432,124.51837984340555
2023-05-11,171.78999328613287,124.21357192034782
2023-05-12,170.8593139648437,124.07468652215826
2023-05-15,170.36425781250003,124.34358443368785
2023-05-16,170.36425781250003,124.45091433376693
2023-05-17,170.97810363769537,124.45856827549113
2023-05-18,173.3147277832031,124.33845771936335
2023-05-19,173.4236450195313,124.40094548655125
2023-05-22,172.47314453125003,125.35429902470567
2023-05-23,169.85932922363287,125.7063650581835
2023-05-24,170.13655090332028,125.96006685128233
2023-05-25,171.27517700195312,126.08263403679315
2023-05-26,173.69096374511724,126.3851679527049
2023-05-29,173.69096374511724,127.63193680092508
2023-05-30,175.54241943359366,128.5526526036177
2023-05-31,175.49293518066406,128.97444120253712
2023-06-01,178.30476379394528,129.23745938723252
2023-06-02,179.156234741211,129.65866275322597
2023-06-05,177.79981994628906,131.48736397461667
2023-06-06,177.43351745605463,132.04129362080062
2023-06-07,176.05729675292972,132.44095810536334
