Date,Actual,Predicted,MAE,MSE,RMSE,MAPE,R2
2023-12-13,42890.7421875,41572.906,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2023-12-14,43023.97265625,42036.562,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2023-12-15,41929.7578125,41837.574,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2023-12-16,42240.1171875,42019.383,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2023-12-17,41364.6640625,41754.656,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2023-12-18,42623.5390625,41069.76,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2023-12-19,42270.52734375,41488.824,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2023-12-20,43652.25,41494.043,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2023-12-21,43869.15234375,42020.152,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2023-12-22,43997.90234375,41812.113,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2023-12-23,43739.54296875,41852.074,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2023-12-24,43016.1171875,42683.92,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2023-12-25,43613.140625,42736.77,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2023-12-26,42520.40234375,42182.918,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2023-12-27,43442.85546875,41123.0,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2023-12-28,42627.85546875,40620.92,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2023-12-29,42099.40234375,41803.6,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2023-12-30,42156.90234375,40867.57,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2023-12-31,42265.1875,40650.613,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-01,44167.33203125,41889.23,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-02,44957.96875,42376.2,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-03,42848.17578125,42864.92,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-04,44179.921875,41452.914,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-05,44162.69140625,41971.543,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-06,43989.1953125,42908.883,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-07,43943.09765625,42664.94,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-08,46970.50390625,42330.684,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-09,46139.73046875,42943.56,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-10,46627.77734375,43639.918,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-11,46368.5859375,43436.027,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-12,42853.16796875,44006.805,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-13,42842.3828125,43093.547,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-14,41796.26953125,42364.285,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-15,42511.96875,41487.94,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-16,43154.9453125,41198.035,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-17,42742.65234375,41005.016,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-18,41262.05859375,40556.387,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-19,41618.40625,40623.7,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-20,41665.5859375,40202.184,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-21,41545.78515625,41321.223,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-22,39507.3671875,40388.18,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-23,39845.55078125,38330.195,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-24,40077.07421875,38236.42,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-25,39933.80859375,38214.555,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-26,41816.87109375,39245.24,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-27,42120.0546875,39095.453,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-28,42035.59375,39350.52,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-29,43288.24609375,39984.95,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-30,42952.609375,39589.36,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-01-31,42582.60546875,39505.375,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-02-01,43075.7734375,39454.133,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-02-02,43185.859375,39491.83,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-02-03,42992.25,40191.965,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-02-04,42583.58203125,41492.336,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-02-05,42658.66796875,41862.61,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-02-06,43084.671875,41446.266,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-02-07,44318.22265625,41081.99,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-02-08,45301.56640625,41611.91,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-02-09,47147.19921875,42242.438,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-02-10,47771.27734375,43178.215,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-02-11,48293.91796875,43189.39,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-02-12,49958.22265625,44336.246,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
2024-02-13,49742.44140625,46002.4,5220.117775759577,37342907.973646924,6110.88438555721,6.134760988938246,0.92811274743564
