Date,Actual,Predicted
2016-11-14,24.415912628173828,25.365234
2016-11-15,24.7392692565918,24.985653
2016-11-16,25.40446281433105,24.916185
2016-11-17,25.395227432250977,25.236343
2016-11-18,25.420635223388672,25.461693
2016-11-21,25.80635452270508,25.605364
2016-11-22,25.82252693176269,25.864635
2016-11-23,25.69087219238281,26.01885
2016-11-25,25.820207595825195,26.023184
2016-11-28,25.769397735595703,26.063147
2016-11-29,25.74399185180664,26.051235
2016-11-30,25.52687644958496,26.021765
2016-12-01,25.28897476196289,25.89261
2016-12-02,25.383684158325195,25.693176
2016-12-05,25.201210021972656,25.62194
2016-12-06,25.395227432250977,25.506802
2016-12-07,25.64466857910156,25.542742
2016-12-08,25.896434783935547,25.705078
2016-12-09,26.31911277770996,25.9392
2016-12-12,26.168981552124023,26.289639
2016-12-13,26.605514526367188,26.420952
2016-12-14,26.605514526367188,26.683834
2016-12-15,26.75102424621582,26.827381
2016-12-16,26.785669326782227,26.958883
2016-12-19,26.940418243408203,27.035006
2016-12-20,27.012022018432617,27.138151
2016-12-21,27.037433624267575,27.224163
2016-12-22,26.859580993652344,27.277163
2016-12-23,26.912708282470703,27.210718
2016-12-27,27.083629608154297,27.183966
2016-12-28,26.968141555786133,27.252285
2016-12-29,26.961204528808594,27.243044
2016-12-30,26.75102424621582,27.23038
2017-01-03,26.82725143432617,27.118557
2017-01-04,26.79722023010254,27.084963
2017-01-05,26.933490753173828,27.058119
2017-01-06,27.23375701904297,27.115189
2017-01-09,27.48320007324219,27.306057
2017-01-10,27.51092338562012,27.551577
2017-01-11,27.65873908996582,27.7094
2017-01-12,27.54325485229492,27.858843
2017-01-13,27.494747161865234,27.875008
2017-01-17,27.71648597717285,27.838701
2017-01-18,27.714168548583984,27.912357
2017-01-19,27.665668487548828,27.955935
2017-01-20,27.71648597717285,27.952469
2017-01-23,27.734960556030277,27.968102
2017-01-24,27.70955467224121,27.984592
2017-01-25,28.150707244873047,27.980255
2017-01-26,28.16457176208496,28.192444
2017-01-27,28.1668758392334,28.3366
2017-01-30,28.09296226501465,28.414684
2017-01-31,28.028297424316406,28.410416
2017-02-01,29.73748207092285,28.3614
2017-02-02,29.686662673950195,29.165695
2017-02-03,29.813695907592773,29.664326
2017-02-06,30.093168258666992,29.987919
2017-02-07,30.37957572937012,30.269585
2017-02-08,30.497373580932617,30.539068
2017-02-09,30.71773910522461,30.72536
2017-02-10,30.648157119750977,30.912867
2017-02-13,30.919557571411133,30.966703
2017-02-14,31.32087135314941,31.10538
2017-02-15,31.434534072875977,31.375996
2017-02-16,31.39741516113281,31.58957
2017-02-17,31.483253479003903,31.680965
2017-02-21,31.710580825805664,31.75356
2017-02-22,31.80569839477539,31.89316
2017-02-23,31.6711483001709,32.01663
2017-02-24,31.701303482055664,32.013786
2017-02-27,31.763938903808597,32.010296
2017-02-28,31.77785301208496,32.03267
2017-03-01,32.42737579345703,32.052387
2017-03-02,32.23482894897461,32.38354
2017-03-03,32.4250373840332,32.50273
2017-03-06,32.32299041748047,32.64802
2017-03-07,32.36473846435547,32.672256
2017-03-08,32.24412536621094,32.688614
2017-03-09,32.16988754272461,32.629307
2017-03-10,32.27659225463867,32.548485
2017-03-13,32.29051971435547,32.55076
2017-03-14,32.241798400878906,32.5668
2017-03-15,32.58280944824219,32.55678
2017-03-16,32.63615036010742,32.719055
2017-03-17,32.47377014160156,32.852352
2017-03-20,32.81477355957031,32.847153
2017-03-21,32.4389762878418,32.996353
2017-03-22,32.80548095703125,32.902016
2017-03-23,32.68950271606445,33.0065
2017-03-24,32.624549865722656,33.01831
2017-03-27,32.680233001708984,32.98616
2017-03-28,33.35759735107422,32.988655
2017-03-29,33.43181610107422,33.32506
2017-03-30,33.38772964477539,33.580883
2017-03-31,33.32510757446289,33.699467
2017-04-03,33.33439254760742,33.714428
2017-04-04,33.58259582519531,33.70543
2017-04-05,33.40861129760742,33.810013
2017-04-06,33.32510757446289,33.78753
2017-04-07,33.250885009765625,33.721283
2017-04-10,33.21144104003906,33.639084
2017-04-11,32.854209899902344,33.57048
2017-04-12,32.893638610839844,33.358475
2017-04-13,32.719669342041016,33.24972
2017-04-17,32.90060043334961,33.11501
2017-04-18,32.75445556640625,33.135284
2017-04-19,32.63383483886719,33.096268
2017-04-20,33.04212188720703,33.01944
2017-04-21,33.00267028808594,33.17804
2017-04-24,33.32046890258789,33.271935
2017-04-25,33.52692031860352,33.482243
2017-04-26,33.329734802246094,33.710827
2017-04-27,33.35526657104492,33.741497
2017-04-28,33.32278060913086,33.746223
2017-05-01,34.002479553222656,33.718765
2017-05-02,34.218196868896484,34.028667
2017-05-03,34.11381912231445,34.33523
2017-05-04,33.99085998535156,34.458088
2017-05-05,34.5545654296875,34.44256
2017-05-08,35.49404525756836,34.6852
2017-05-09,35.721378326416016,35.295837
2017-05-10,35.55203628540039,35.780968
2017-05-11,35.85948944091797,35.95423
2017-05-12,36.36029815673828,36.15443
2017-05-15,36.26713943481445,36.489254
2017-05-16,36.21355819702149,36.62613
2017-05-17,34.99766159057617,36.646523
2017-05-18,35.53107452392578,36.03185
2017-05-19,35.652198791503906,35.880642
2017-05-22,35.86882781982422,35.884754
2017-05-23,35.82456970214844,36.02506
2017-05-24,35.71742248535156,36.109116
2017-05-25,35.84086990356445,36.107574
2017-05-26,35.78031921386719,36.160564
2017-05-30,35.794288635253906,36.163002
2017-05-31,35.58231735229492,36.166695
2017-06-01,35.68015670776367,36.062737
2017-06-02,36.20890808105469,36.04243
2017-06-05,35.854854583740234,36.297623
2017-06-06,35.97597122192383,36.29445
2017-06-07,36.19026565551758,36.33438
2017-06-08,36.10176086425781,36.458813
2017-06-09,34.70185089111328,36.489628
2017-06-12,33.87261199951172,35.807644
2017-06-13,34.1451416015625,34.94798
2017-06-14,33.81206130981445,34.573753
2017-06-15,33.609405517578125,34.256542
2017-06-16,33.13890075683594,34.020145
2017-06-19,34.08690643310547,33.69223
2017-06-20,33.77712631225586,33.99155
2017-06-21,33.97743606567383,34.080643
2017-06-22,33.92153930664062,34.234467
2017-06-23,34.072940826416016,34.299316
2017-06-26,33.96580123901367,34.400047
2017-06-27,33.47896957397461,34.399666
2017-06-28,33.96812438964844,34.144554
2017-06-29,33.467315673828125,34.211674
2017-06-30,33.54651641845703,34.02426
2017-07-03,33.425392150878906,33.9419
2017-07-05,33.56282424926758,33.843437
2017-07-06,33.24604797363281,33.859753
2017-07-07,33.58378982543945,33.727806
2017-07-10,33.788761138916016,33.813053
2017-07-11,33.89824676513672,33.98222
2017-07-12,33.94717025756836,34.144993
2017-07-13,34.41999435424805,34.261395
2017-07-14,34.7158088684082,34.55125
2017-07-17,34.83695602416992,34.86764
2017-07-18,34.95806884765625,35.10201
2017-07-19,35.177024841308594,35.27508
2017-07-20,35.01862335205078,35.459564
2017-07-21,35.002315521240234,35.471924
2017-07-24,35.4262580871582,35.44418
2017-07-25,35.577659606933594,35.6218
2017-07-26,35.74538040161133,35.808228
2017-07-27,35.06987380981445,35.996967
2017-07-28,34.822975158691406,35.766743
2017-07-31,34.64361953735352,35.472363
2017-08-01,34.95108413696289,35.20092
2017-08-02,36.60255432128906,35.20251
2017-08-03,36.23685073852539,36.050476
2017-08-04,36.4278564453125,36.43719
2017-08-07,36.991546630859375,36.72298
2017-08-08,37.28736877441406,37.130432
2017-08-09,37.515625,37.493565
2017-08-10,36.32069396972656,37.78834
2017-08-11,36.825801849365234,37.33918
2017-08-14,37.380008697509766,37.248383
2017-08-15,37.78923797607422,37.47642
2017-08-16,37.637245178222656,37.83878
2017-08-17,36.9146614074707,37.987633
2017-08-18,36.830474853515625,37.695866
2017-08-21,36.76265335083008,37.43935
2017-08-22,37.3636474609375,37.251545
2017-08-23,37.4104118347168,37.450954
2017-08-24,37.24438095092773,37.63014
2017-08-25,37.38233947753906,37.661057
2017-08-28,37.75883865356445,37.7336
2017-08-29,38.09557723999024,37.957024
2017-08-30,38.19846725463867,38.25758
2017-08-31,38.350467681884766,38.480644
2017-09-01,38.36215591430664,38.666386
2017-09-05,37.90147018432617,38.760563
2017-09-06,37.861724853515625,38.565758
2017-09-07,37.7097282409668,38.398575
2017-09-08,37.094722747802734,38.221184
2017-09-11,37.76585388183594,37.818897
2017-09-12,37.616188049316406,37.908997
2017-09-13,37.3332405090332,37.93527
2017-09-14,37.01287841796875,37.82471
2017-09-15,37.38702392578125,37.599113
2017-09-18,37.10408401489258,37.647694
2017-09-19,37.11810302734375,37.56283
2017-09-20,36.496070861816406,37.52082
2017-09-21,35.8693733215332,37.197235
2017-09-22,35.51860046386719,36.685818
2017-09-25,35.20526123046875,36.209885
2017-09-26,35.81090545654297,35.799454
2017-09-27,36.065799713134766,35.89219
2017-09-28,35.84365463256836,36.13822
2017-09-29,36.04008102416992,36.209064
2017-10-02,35.96758270263672,36.342365
2017-10-03,36.12424850463867,36.384186
2017-10-04,35.890411376953125,36.473694
2017-10-05,36.33706283569336,36.406376
2017-10-06,36.31601333618164,36.569862
2017-10-09,36.44229507446289,36.664795
2017-10-10,36.45631790161133,36.774513
2017-10-11,36.60832595825195,36.838593
2017-10-12,36.47969818115234,36.93969
2017-10-13,36.71122741699219,36.92994
2017-10-16,37.38702392578125,37.023792
2017-10-17,37.525001525878906,37.411854
2017-10-18,37.35895538330078,37.72205
2017-10-19,36.47503662109375,37.807213
2017-10-20,36.53816604614258,37.388626
2017-10-23,36.51945114135742,37.12422
2017-10-24,36.736942291259766,36.9661
2017-10-25,36.57558441162109,37.00094
2017-10-26,36.80942535400391,36.970135
2017-10-27,38.12832260131836,37.075256
2017-10-30,38.986515045166016,37.800697
2017-10-31,39.52903747558594,38.69029
2017-11-01,39.026275634765625,39.476585
2017-11-02,39.31156921386719,39.64448
2017-11-03,40.338134765625,39.78972
2017-11-06,40.74735641479492,40.328526
2017-11-07,40.87831878662109,40.839687
2017-11-08,41.21273040771485,41.17459
2017-11-09,41.128536224365234,41.489246
2017-11-10,40.99240493774414,41.596527
2017-11-13,40.82813262939453,41.549774
2017-11-14,40.21091842651367,41.408543
2017-11-15,39.6805419921875,41.003754
2017-11-16,40.15459442138672,40.487537
2017-11-17,39.93163299560547,40.421974
2017-11-20,39.89174270629883,40.32785
2017-11-21,40.63335037231445,40.279003
2017-11-22,41.06047058105469,40.635574
2017-11-24,41.06282043457031,41.093185
2017-11-27,40.85629653930664,41.371338
2017-11-28,40.616920471191406,41.406116
2017-11-29,39.77439498901367,41.26968
2017-11-30,40.33060073852539,40.744854
2017-12-01,40.142860412597656,40.67768
2017-12-04,39.84950637817383,40.582764
2017-12-05,39.811954498291016,40.398922
2017-12-06,39.66409683227539,40.2787
2017-12-07,39.73685073852539,40.1506
2017-12-08,39.74858093261719,40.12273
2017-12-11,40.523048400878906,40.12899
2017-12-12,40.29541015625,40.524628
2017-12-13,40.42917251586914,40.674088
2017-12-14,40.41743850708008,40.807842
2017-12-15,40.82813262939453,40.864815
2017-12-18,41.40311050415039,41.082287
2017-12-19,40.96190643310547,41.491966
2017-12-20,40.91732025146485,41.516655
2017-12-21,41.07220458984375,41.46711
2017-12-22,41.07220458984375,41.490017
2017-12-26,40.03020858764648,41.49893
2017-12-27,40.03725814819336,40.98738
2017-12-28,40.14990615844727,40.655605
2017-12-29,39.71573257446289,40.53529
2018-01-02,40.42681884765625,40.28723
2018-01-03,40.4197883605957,40.505524
2018-01-04,40.60753631591797,40.67799
2018-01-05,41.06985855102539,40.88091
2018-01-08,40.91732025146485,41.22689
2018-01-09,40.91261672973633,41.355007
2018-01-10,40.90324401855469,41.398376
2018-01-11,41.13557815551758,41.39448
2018-01-12,41.56034851074219,41.48996
2018-01-16,41.34914016723633,41.753857
2018-01-17,42.03207778930664,41.81112
2018-01-18,42.06961441040039,42.159134
2018-01-19,41.881874084472656,42.38922
2018-01-22,41.53923034667969,42.413017
2018-01-23,41.54861068725586,42.228115
2018-01-24,40.88679885864258,42.097042
2018-01-25,40.15693664550781,41.693897
2018-01-26,40.25082015991211,41.08665
2018-01-29,39.41768264770508,40.777058
2018-01-30,39.185340881347656,40.23236
2018-01-31,39.29330825805664,39.818245
2018-02-01,39.37543487548828,39.670208
2018-02-02,37.666934967041016,39.67805
2018-02-05,36.72584915161133,38.88301
2018-02-06,38.26067733764648,37.9208
2018-02-07,37.44162368774414,38.122177
2018-02-08,36.41136932373047,37.957264
2018-02-09,36.856727600097656,37.37404
2018-02-12,38.34127807617188,37.24258
2018-02-13,38.72536849975586,37.947033
2018-02-14,39.43935775756836,38.629738
2018-02-15,40.76367950439453,39.38479
2018-02-16,40.63169860839844,40.45544
2018-02-20,40.49503326416016,40.9932
2018-02-21,40.31124114990234,41.147152
2018-02-22,40.648197174072266,41.055386
2018-02-23,41.35513305664063,41.101757
2018-02-26,42.17280578613281,41.458176
2018-02-27,42.0361328125,42.077534
2018-02-28,41.972503662109375,42.377514
2018-03-01,41.23730850219727,42.47724
2018-03-02,41.52243041992188,42.12958
2018-03-05,41.66617202758789,42.013912
2018-03-06,41.63082504272461,42.02435
2018-03-07,41.24438095092773,42.02975
2018-03-08,41.694454193115234,41.850548
2018-03-09,42.41080474853516,41.959496
2018-03-12,42.820831298828125,42.400345
2018-03-13,42.408447265625,42.888565
2018-03-14,42.04792404174805,42.96904
2018-03-15,42.09739685058594,42.790764
2018-03-16,41.94894027709961,42.669308
2018-03-19,41.30799102783203,42.51784
2018-03-20,41.29386901855469,42.11306
2018-03-21,40.35836791992188,41.858685
2018-03-22,39.78810501098633,41.272705
2018-03-23,38.86674880981445,40.649708
2018-03-26,40.71183395385742,39.855778
2018-03-27,39.66793823242188,40.326153
2018-03-28,39.229637145996094,40.2175
2018-03-29,39.53597259521485,39.938198
2018-04-02,39.276763916015625,39.921577
2018-04-03,39.67971420288086,39.81208
2018-04-04,40.43848419189453,39.95289
2018-04-05,40.71889114379883,40.432755
2018-04-06,39.6773681640625,40.87783
2018-04-09,40.07088851928711,40.614185
2018-04-10,40.82493591308594,40.582634
2018-04-11,40.634071350097656,40.92918
2018-04-12,41.0346565246582,41.059227
2018-04-13,41.173675537109375,41.310955
2018-04-16,41.43053436279297,41.51881
2018-04-17,42.00078201293945,41.748516
2018-04-18,41.90653610229492,42.146873
2018-04-19,40.71889114379883,42.326225
2018-04-20,39.05055618286133,41.8115
2018-04-23,38.93745040893555,40.62033
2018-04-24,38.39546585083008,39.814125
2018-04-25,38.56277084350586,39.12725
2018-04-26,38.69708633422852,38.87174
2018-04-27,38.24937438964844,38.875122
2018-04-30,38.9421501159668,38.724953
2018-05-01,39.84701919555664,39.00126
2018-05-02,41.60726547241211,39.654835
2018-05-03,41.68267440795898,40.937065
2018-05-04,43.318016052246094,41.753883
2018-05-07,43.63143157958984,42.96472
2018-05-08,43.84115219116211,43.78595
2018-05-09,44.14982986450195,44.27149
2018-05-10,44.7813606262207,44.605328
2018-05-11,44.61104202270508,45.032875
2018-05-14,44.5069580078125,45.154053
2018-05-15,44.10245895385742,45.11465
2018-05-16,44.5140495300293,44.851154
2018-05-17,44.232566833496094,44.868465
2018-05-18,44.07170867919922,44.75673
2018-05-21,44.38396072387695,44.611073
2018-05-22,44.27278137207031,44.68316
2018-05-23,44.5566291809082,44.694912
2018-05-24,44.5069580078125,44.846912
2018-05-25,44.60867691040039,44.92482
2018-05-29,44.44781494140625,45.016216
2018-05-30,44.35321044921875,44.987644
2018-05-31,44.20417022705078,44.912266
2018-06-01,45.001346588134766,44.78826
2018-06-04,45.37745666503906,45.10436
2018-06-05,45.72756576538086,45.506226
2018-06-06,45.88605117797852,45.919094
2018-06-07,45.76305389404297,46.224792
2018-06-08,45.34671401977539,46.31207
2018-06-11,45.23552703857422,46.116478
2018-06-12,45.4839096069336,45.90566
2018-06-13,45.11016082763672,45.892536
2018-06-14,45.133819580078125,45.716965
2018-06-15,44.67018508911133,45.62307
2018-06-18,44.64653778076172,45.352745
2018-06-19,43.92505645751953,45.1816
2018-06-20,44.11665344238281,44.74437
2018-06-21,43.87063980102539,44.581955
2018-06-22,43.74290466308594,44.403553
2018-06-25,43.09238815307617,44.25936
2018-06-26,43.626991271972656,43.876453
2018-06-27,43.56312942504883,43.915913
2018-06-28,43.88008499145508,43.952377
2018-06-29,43.78784942626953,44.14775
2018-07-02,44.27749252319336,44.234722
2018-07-03,43.50634765625,44.51852
2018-07-05,43.85644912719727,44.31056
2018-07-06,44.46438217163086,44.318123
2018-07-09,45.08177947998047,44.624226
2018-07-10,45.027374267578125,45.124985
2018-07-11,44.44308853149414,45.396885
2018-07-12,45.18822479248047,45.23343
2018-07-13,45.25918197631836,45.44792
2018-07-16,45.15983963012695,45.614994
2018-07-17,45.287574768066406,45.65406
2018-07-18,45.039188385009766,45.7201
2018-07-19,45.389305114746094,45.629112
