Date,Actual,Predicted
2016-12-07,25.615602493286133,25.78911
2016-12-08,25.86707878112793,25.971151
2016-12-09,26.28927230834961,26.22743
2016-12-12,26.139314651489254,26.591503
2016-12-13,26.575359344482425,26.732157
2016-12-14,26.575359344482425,26.970861
2016-12-15,26.720706939697266,27.10855
2016-12-16,26.755311965942383,27.224459
2016-12-19,26.909875869750977,27.28988
2016-12-20,26.98139953613281,27.383617
2016-12-21,27.00678062438965,27.469444
2016-12-22,26.829137802124023,27.522715
2016-12-23,26.88218879699707,27.453634
2016-12-27,27.052921295166016,27.415478
2016-12-28,26.93756675720215,27.485077
2016-12-29,26.93064689636231,27.489138
2016-12-30,26.720706939697266,27.476822
2017-01-03,26.79683303833008,27.36389
2017-01-04,26.76684188842773,27.321577
2017-01-05,26.902956008911133,27.300312
2017-01-06,27.202882766723636,27.364159
2017-01-09,27.452045440673828,27.567827
2017-01-10,27.479734420776367,27.831821
2017-01-11,27.62738609313965,27.999678
2017-01-12,27.51203155517578,28.139254
2017-01-13,27.46358108520508,28.144089
2017-01-17,27.68505859375,28.087704
2017-01-18,27.68275260925293,28.148304
2017-01-19,27.634307861328125,28.200525
2017-01-20,27.68505859375,28.202301
2017-01-23,27.70351791381836,28.217329
2017-01-24,27.67814064025879,28.236689
2017-01-25,28.118793487548828,28.2356
2017-01-26,28.132640838623047,28.449718
2017-01-27,28.134939193725582,28.616285
2017-01-30,28.06112098693848,28.697304
2017-01-31,27.99652099609375,28.68324
2017-02-01,29.70376205444336,28.619507
2017-02-02,29.653011322021484,29.418076
2017-02-03,29.77989959716797,29.997679
2017-02-06,30.059057235717773,30.325584
2017-02-07,30.345138549804688,30.573736
2017-02-08,30.46279525756836,30.813986
2017-02-09,30.68292236328125,30.98349
2017-02-10,30.613401412963867,31.156052
2017-02-13,30.88451385498047,31.204351
2017-02-14,31.285356521606445,31.331696
2017-02-15,31.39889907836914,31.609777
2017-02-16,31.36183357238769,31.844131
2017-02-17,31.447553634643555,31.94055
2017-02-21,31.67463111877441,32.00211
2017-02-22,31.769630432128903,32.13573
2017-02-23,31.635238647460938,32.266426
2017-02-24,31.66536903381348,32.267876
2017-02-27,31.72792625427246,32.255314
2017-02-28,31.741830825805664,32.275024
2017-03-01,32.39061737060547,32.299526
2017-03-02,32.198299407958984,32.637173
2017-03-03,32.3883056640625,32.78904
2017-03-06,32.28635025024414,32.92749
2017-03-07,32.32804107666016,32.943882
2017-03-08,32.20756530761719,32.943462
2017-03-09,32.133419036865234,32.87558
2017-03-10,32.240013122558594,32.786407
2017-03-13,32.253902435302734,32.786877
2017-03-14,32.20526123046875,32.81452
2017-03-15,32.545860290527344,32.814346
2017-03-16,32.59915542602539,32.980255
2017-03-17,32.43696594238281,33.13151
2017-03-20,32.77756881713867,33.130207
2017-03-21,32.402198791503906,33.26494
2017-03-22,32.76829528808594,33.17535
2017-03-23,32.6524543762207,33.26064
2017-03-24,32.58757400512695,33.281822
2017-03-27,32.643184661865234,33.247707
2017-03-28,33.31976318359375,33.244514
2017-03-29,33.393917083740234,33.58429
2017-03-30,33.349891662597656,33.874428
2017-03-31,33.28733444213867,33.99805
2017-04-03,33.29660415649414,33.993176
2017-04-04,33.544532775878906,33.96046
2017-04-05,33.370750427246094,34.053574
2017-04-06,33.28733444213867,34.039932
2017-04-07,33.21319580078125,33.968487
2017-04-10,33.17378616333008,33.88032
2017-04-11,32.81695938110352,33.810513
2017-04-12,32.85634994506836,33.60222
2017-04-13,32.68257522583008,33.48529
